2025-05-09 12:57:47,874 INFO | POST OK 2025-03-20 -> insert_success
2025-05-09 14:10:54,760 INFO | 已成功補齊 2025-03-24
2025-05-09 14:10:59,819 INFO | POST OK 2025-03-24 -> insert_success
2025-05-09 14:21:30,161 INFO | POST OK 2025-03-20 -> insert_success
2025-05-09 14:21:35,197 INFO | POST OK 2025-03-20 -> insert_success
2025-05-09 14:21:35,197 INFO | 已成功補齊 2025-03-20
2025-05-09 14:21:49,106 INFO | POST OK 2025-03-21 -> insert_success
2025-05-09 14:21:54,144 INFO | POST OK 2025-03-21 -> insert_success
2025-05-09 14:21:54,144 INFO | 已成功補齊 2025-03-21
2025-05-09 14:22:39,699 INFO | 2025-03-22 無CPC，跳過
2025-05-09 14:22:39,773 INFO | 2025-03-23 無CPC，跳過
2025-05-09 14:22:39,909 INFO | POST OK 2025-03-24 -> insert_success
2025-05-09 14:22:44,947 INFO | POST OK 2025-03-24 -> insert_success
2025-05-09 14:22:44,947 INFO | 已成功補齊 2025-03-24
2025-05-09 14:32:01,097 INFO | POST OK 2025-03-21 -> insert_success
2025-05-09 14:32:06,165 INFO | POST OK 2025-03-21 -> insert_success
2025-05-09 14:32:06,168 INFO | 已成功補齊 2025-03-21
2025-05-09 14:36:50,754 INFO | 2025-03-22 無CPC，跳過
2025-05-09 14:36:50,864 INFO | 2025-03-23 無CPC，跳過
2025-05-09 14:36:50,952 INFO | POST OK 2025-03-24 -> insert_success
2025-05-09 14:36:55,986 INFO | POST OK 2025-03-24 -> insert_success
2025-05-09 14:36:56,001 INFO | 已成功補齊 2025-03-24
2025-05-09 15:22:19,173 INFO | POST OK 2025-03-20 -> insert_success
2025-05-09 15:22:19,175 INFO | 六港口已寫入 2025-03-20
2025-05-09 15:22:24,244 INFO | POST OK 2025-03-20 -> insert_success
2025-05-09 15:22:24,244 INFO | CPC(2025-03-21) 已寫入 2025-03-20
2025-05-09 15:24:21,683 INFO | POST OK 2025-03-21 -> insert_success
2025-05-09 15:24:21,685 INFO | 六港口已寫入 2025-03-21
2025-05-09 15:24:26,728 INFO | POST OK 2025-03-21 -> insert_success
2025-05-09 15:24:26,728 INFO | CPC(2025-03-24) 已寫入 2025-03-21
2025-05-09 15:26:08,178 INFO | 2025-03-22 無六港口報價，跳過
2025-05-09 15:26:08,238 INFO | 2025-03-23 無六港口報價，跳過
2025-05-09 15:26:08,384 INFO | POST OK 2025-03-24 -> insert_success
2025-05-09 15:26:08,384 INFO | 六港口已寫入 2025-03-24
2025-05-09 15:26:13,435 INFO | POST OK 2025-03-24 -> insert_success
2025-05-09 15:26:13,435 INFO | CPC(2025-03-25) 已寫入 2025-03-24
2025-05-09 15:27:01,595 INFO | POST OK 2025-03-25 -> insert_success
2025-05-09 15:27:01,595 INFO | 六港口已寫入 2025-03-25
2025-05-09 15:27:06,648 INFO | POST OK 2025-03-25 -> insert_success
2025-05-09 15:27:06,648 INFO | CPC(2025-03-26) 已寫入 2025-03-25
2025-05-09 15:30:39,960 INFO | POST OK 2025-03-26 -> insert_success
2025-05-09 15:30:39,961 INFO | 六港口已寫入 2025-03-26
2025-05-09 15:30:44,997 INFO | POST OK 2025-03-26 -> insert_success
2025-05-09 15:30:44,997 INFO | CPC(2025-03-27) 已寫入 2025-03-26
2025-05-09 15:36:34,583 INFO | POST OK 2025-03-26 -> insert_success
2025-05-09 15:36:34,584 INFO | 六港口已寫入 2025-03-26
2025-05-09 15:36:39,635 INFO | POST OK 2025-03-26 -> insert_success
2025-05-09 15:36:39,635 INFO | CPC(2025-03-27) 已寫入 2025-03-26
2025-05-09 15:40:30,766 INFO | POST OK 2025-03-27 -> insert_success
2025-05-09 15:40:30,767 INFO | 六港口已寫入 2025-03-27
2025-05-09 15:40:35,882 INFO | POST OK 2025-03-27 -> insert_success
2025-05-09 15:40:35,894 INFO | CPC(2025-03-28) 已寫入 2025-03-27
2025-05-09 15:41:02,173 INFO | POST OK 2025-03-28 -> insert_success
2025-05-09 15:41:02,174 INFO | 六港口已寫入 2025-03-28
2025-05-09 15:41:07,318 INFO | POST OK 2025-03-28 -> insert_success
2025-05-09 15:41:07,318 INFO | CPC(2025-04-01) 已寫入 2025-03-28
2025-05-09 15:41:41,891 INFO | 2025-03-29 無六港口報價，跳過
2025-05-09 15:41:41,955 INFO | 2025-03-30 無六港口報價，跳過
2025-05-09 15:41:42,001 INFO | 2025-03-31 無六港口報價，跳過
2025-05-09 15:41:42,173 INFO | POST OK 2025-04-01 -> insert_success
2025-05-09 15:41:42,173 INFO | 六港口已寫入 2025-04-01
2025-05-09 15:41:47,318 INFO | POST OK 2025-04-01 -> insert_success
2025-05-09 15:41:47,318 INFO | CPC(2025-04-02) 已寫入 2025-04-01
2025-05-09 15:42:39,136 INFO | POST OK 2025-04-02 -> insert_success
2025-05-09 15:42:39,136 INFO | 六港口已寫入 2025-04-02
2025-05-09 15:42:44,281 INFO | POST OK 2025-04-02 -> insert_success
2025-05-09 15:42:44,281 INFO | CPC(2025-04-03) 已寫入 2025-04-02
2025-05-09 15:42:50,137 INFO | POST OK 2025-04-03 -> insert_success
2025-05-09 15:42:50,137 INFO | 六港口已寫入 2025-04-03
2025-05-09 15:42:55,283 INFO | POST OK 2025-04-03 -> insert_success
2025-05-09 15:42:55,283 INFO | CPC(2025-04-04) 已寫入 2025-04-03
2025-05-09 15:42:58,508 INFO | POST OK 2025-04-04 -> insert_success
2025-05-09 15:42:58,508 INFO | 六港口已寫入 2025-04-04
2025-05-09 15:43:03,627 INFO | POST OK 2025-04-04 -> insert_success
2025-05-09 15:43:03,640 INFO | CPC(2025-04-07) 已寫入 2025-04-04
2025-05-09 15:43:58,840 INFO | 2025-04-05 無六港口報價，跳過
2025-05-09 15:43:58,892 INFO | 2025-04-06 無六港口報價，跳過
2025-05-09 15:43:59,013 INFO | POST OK 2025-04-07 -> insert_success
2025-05-09 15:43:59,013 INFO | 六港口已寫入 2025-04-07
2025-05-09 15:44:04,154 INFO | POST OK 2025-04-07 -> insert_success
2025-05-09 15:44:04,156 INFO | CPC(2025-04-08) 已寫入 2025-04-07
2025-05-09 15:44:08,740 INFO | POST OK 2025-04-08 -> insert_success
2025-05-09 15:44:08,740 INFO | 六港口已寫入 2025-04-08
2025-05-09 15:44:13,861 INFO | POST OK 2025-04-08 -> insert_success
2025-05-09 15:44:13,864 INFO | CPC(2025-04-09) 已寫入 2025-04-08
2025-05-09 15:44:24,061 INFO | POST OK 2025-04-09 -> insert_success
2025-05-09 15:44:24,062 INFO | 六港口已寫入 2025-04-09
2025-05-09 15:44:29,214 INFO | POST OK 2025-04-09 -> insert_success
2025-05-09 15:44:29,224 INFO | CPC(2025-04-10) 已寫入 2025-04-09
2025-05-09 15:44:43,412 INFO | POST OK 2025-04-10 -> insert_success
2025-05-09 15:44:43,412 INFO | 六港口已寫入 2025-04-10
2025-05-09 15:44:51,590 INFO | POST OK 2025-04-10 -> insert_success
2025-05-09 15:44:51,590 INFO | CPC(2025-04-11) 已寫入 2025-04-10
2025-05-09 15:45:06,612 INFO | POST OK 2025-04-11 -> insert_success
2025-05-09 15:45:06,612 INFO | 六港口已寫入 2025-04-11
2025-05-09 15:45:14,784 INFO | POST OK 2025-04-11 -> insert_success
2025-05-09 15:45:14,784 INFO | CPC(2025-04-14) 已寫入 2025-04-11
2025-05-09 15:45:33,165 INFO | 2025-04-12 無六港口報價，跳過
2025-05-09 15:45:33,213 INFO | 2025-04-13 無六港口報價，跳過
2025-05-09 15:45:33,346 INFO | POST OK 2025-04-14 -> insert_success
2025-05-09 15:45:33,346 INFO | 六港口已寫入 2025-04-14
2025-05-09 15:45:38,489 INFO | POST OK 2025-04-14 -> insert_success
2025-05-09 15:45:38,490 INFO | CPC(2025-04-15) 已寫入 2025-04-14
2025-05-09 15:46:15,315 INFO | POST OK 2025-04-15 -> insert_success
2025-05-09 15:46:15,315 INFO | 六港口已寫入 2025-04-15
2025-05-09 15:46:20,464 INFO | POST OK 2025-04-15 -> insert_success
2025-05-09 15:46:20,474 INFO | CPC(2025-04-16) 已寫入 2025-04-15
2025-05-09 15:46:24,849 INFO | POST OK 2025-04-16 -> insert_success
2025-05-09 15:46:24,849 INFO | 六港口已寫入 2025-04-16
2025-05-09 15:46:29,994 INFO | POST OK 2025-04-16 -> insert_success
2025-05-09 15:46:29,994 INFO | CPC(2025-04-17) 已寫入 2025-04-16
2025-05-09 15:46:54,985 INFO | POST OK 2025-04-17 -> insert_success
2025-05-09 15:46:54,985 INFO | 六港口已寫入 2025-04-17
2025-05-09 15:47:00,131 INFO | POST OK 2025-04-17 -> insert_success
2025-05-09 15:47:00,131 INFO | CPC(2025-04-21) 已寫入 2025-04-17
2025-05-09 15:47:29,204 INFO | 2025-04-18 無六港口報價，跳過
2025-05-09 15:47:29,258 INFO | 2025-04-19 無六港口報價，跳過
2025-05-09 15:47:29,299 INFO | 2025-04-20 無六港口報價，跳過
2025-05-09 15:47:29,431 INFO | POST OK 2025-04-21 -> insert_success
2025-05-09 15:47:29,431 INFO | 六港口已寫入 2025-04-21
2025-05-09 15:47:34,561 INFO | POST OK 2025-04-21 -> insert_success
2025-05-09 15:47:34,561 INFO | CPC(2025-04-22) 已寫入 2025-04-21
2025-05-09 15:49:00,894 INFO | POST OK 2025-04-22 -> insert_success
2025-05-09 15:49:00,894 INFO | 六港口已寫入 2025-04-22
2025-05-09 15:49:09,081 INFO | POST OK 2025-04-22 -> insert_success
2025-05-09 15:49:09,081 INFO | CPC(2025-04-23) 已寫入 2025-04-22
2025-05-09 15:49:44,358 INFO | POST OK 2025-04-23 -> insert_success
2025-05-09 15:49:44,368 INFO | 六港口已寫入 2025-04-23
2025-05-09 15:49:49,519 INFO | POST OK 2025-04-23 -> insert_success
2025-05-09 15:49:49,531 INFO | CPC(2025-04-24) 已寫入 2025-04-23
2025-05-09 15:51:45,778 INFO | POST OK 2025-04-24 -> insert_success
2025-05-09 15:51:45,779 INFO | 六港口已寫入 2025-04-24
2025-05-09 15:51:50,914 INFO | POST OK 2025-04-24 -> insert_success
2025-05-09 15:51:50,920 INFO | CPC(2025-04-25) 已寫入 2025-04-24
2025-05-09 15:52:22,332 INFO | POST OK 2025-04-25 -> insert_success
2025-05-09 15:52:22,332 INFO | 六港口已寫入 2025-04-25
2025-05-09 15:52:27,449 INFO | POST OK 2025-04-25 -> insert_success
2025-05-09 15:52:27,460 INFO | CPC(2025-04-28) 已寫入 2025-04-25
2025-05-09 15:52:59,611 INFO | 2025-04-26 無六港口報價，跳過
2025-05-09 15:52:59,649 INFO | 2025-04-27 無六港口報價，跳過
2025-05-09 15:52:59,812 INFO | POST OK 2025-04-28 -> insert_success
2025-05-09 15:52:59,812 INFO | 六港口已寫入 2025-04-28
2025-05-09 15:53:04,962 INFO | POST OK 2025-04-28 -> insert_success
2025-05-09 15:53:04,963 INFO | CPC(2025-04-29) 已寫入 2025-04-28
2025-05-09 15:53:56,553 INFO | POST OK 2025-04-29 -> insert_success
2025-05-09 15:53:56,554 INFO | 六港口已寫入 2025-04-29
2025-05-09 15:54:01,676 INFO | POST OK 2025-04-29 -> insert_success
2025-05-09 15:54:01,677 INFO | CPC(2025-04-30) 已寫入 2025-04-29
2025-05-12 13:33:04,984 INFO | POST OK 2025-04-30 -> insert_success
2025-05-12 13:33:04,984 INFO | 六港口已寫入 2025-04-30
2025-05-12 13:33:13,135 INFO | POST OK 2025-04-30 -> insert_success
2025-05-12 13:33:13,135 INFO | CPC(2025-05-02) 已寫入 2025-04-30
2025-05-12 13:33:38,209 INFO | 2025-05-01 無六港口報價，跳過
2025-05-12 13:33:38,480 INFO | POST OK 2025-05-02 -> insert_success
2025-05-12 13:33:38,480 INFO | 六港口已寫入 2025-05-02
2025-05-12 13:33:43,596 INFO | POST OK 2025-05-02 -> insert_success
2025-05-12 13:33:43,596 INFO | CPC(2025-05-05) 已寫入 2025-05-02
2025-05-12 13:37:25,292 INFO | 2025-05-03 無六港口報價，跳過
2025-05-12 13:37:25,340 INFO | 2025-05-04 無六港口報價，跳過
2025-05-12 13:37:25,503 INFO | POST OK 2025-05-05 -> insert_success
2025-05-12 13:37:25,503 INFO | 六港口已寫入 2025-05-05
2025-05-12 13:37:30,641 INFO | POST OK 2025-05-05 -> insert_success
2025-05-12 13:37:30,641 INFO | CPC(2025-05-06) 已寫入 2025-05-05
2025-05-12 13:39:22,642 INFO | POST OK 2025-05-06 -> insert_success
2025-05-12 13:39:22,643 INFO | 六港口已寫入 2025-05-06
2025-05-12 13:39:27,804 INFO | POST OK 2025-05-06 -> insert_success
2025-05-12 13:39:27,804 INFO | CPC(2025-05-07) 已寫入 2025-05-06
2025-05-12 13:39:41,616 INFO | POST OK 2025-05-07 -> insert_success
2025-05-12 13:39:41,616 INFO | 六港口已寫入 2025-05-07
2025-05-12 13:39:46,734 INFO | POST OK 2025-05-07 -> insert_success
2025-05-12 13:39:46,735 INFO | CPC(2025-05-08) 已寫入 2025-05-07
2025-05-12 13:40:02,457 INFO | POST OK 2025-05-08 -> insert_success
2025-05-12 13:40:02,458 INFO | 六港口已寫入 2025-05-08
2025-05-12 13:40:07,594 INFO | POST OK 2025-05-08 -> insert_success
2025-05-12 13:40:07,594 INFO | CPC(2025-05-09) 已寫入 2025-05-08
2025-05-12 14:21:25,556 INFO | 2025-05-09 無六港口報價，跳過
2025-05-12 14:21:25,613 INFO | 2025-05-10 無六港口報價，跳過
2025-05-12 14:21:25,650 INFO | 2025-05-11 無六港口報價，跳過
2025-05-12 14:21:25,650 INFO | 無可補的六港口資料
2025-05-12 14:27:18,097 INFO | 2025-05-09 無六港口報價，跳過
2025-05-12 14:27:18,146 INFO | 2025-05-10 無六港口報價，跳過
2025-05-12 14:27:18,198 INFO | 2025-05-11 無六港口報價，跳過
2025-05-12 14:27:18,198 INFO | 無可補的六港口資料
2025-05-12 14:44:28,331 INFO | POST OK 2025-05-09 -> insert_success
2025-05-12 14:44:28,331 INFO | 六港口已寫入 2025-05-09
2025-05-12 14:44:33,458 INFO | POST OK 2025-05-09 -> insert_success
2025-05-12 14:44:33,458 INFO | CPC(2025-05-12) 已寫入 2025-05-09
2025-05-12 14:45:12,474 INFO | 2025-05-10 無六港口報價，跳過
2025-05-12 14:45:12,510 INFO | 2025-05-11 無六港口報價，跳過
2025-05-12 14:45:12,510 INFO | 無可補的六港口資料
2025-05-12 15:50:32,976 INFO | POST OK 2025-05-09 -> insert_success
2025-05-12 15:50:32,977 INFO | 六港口已寫入 2025-05-09
2025-05-12 15:50:38,111 INFO | POST OK 2025-05-09 -> insert_success
2025-05-12 15:50:38,111 INFO | CPC(2025-05-12) 已寫入 2025-05-09
2025-05-12 15:59:32,741 INFO | POST OK 2025-03-19 -> insert_success
2025-05-12 15:59:32,741 INFO | 六港口已寫入 2025-03-19
2025-05-12 15:59:37,890 INFO | POST OK 2025-03-19 -> insert_success
2025-05-12 15:59:37,890 INFO | CPC(2025-03-20) 已寫入 2025-03-19
2025-05-12 16:03:43,736 INFO | POST OK 2025-03-19 -> insert_success
2025-05-12 16:03:43,736 INFO | 六港口已寫入 2025-03-19
2025-05-12 16:03:51,960 INFO | POST OK 2025-03-19 -> insert_success
2025-05-12 16:03:51,960 INFO | CPC(2025-03-20) 已寫入 2025-03-19
2025-05-12 16:06:54,508 INFO | POST OK 2025-03-18 -> insert_success
2025-05-12 16:06:54,508 INFO | 六港口已寫入 2025-03-18
2025-05-12 16:06:59,682 INFO | POST OK 2025-03-18 -> insert_success
2025-05-12 16:06:59,682 INFO | CPC(2025-03-19) 已寫入 2025-03-18
2025-05-12 16:17:37,923 INFO | POST OK 2025-03-19 -> insert_success
2025-05-12 16:17:37,923 INFO | 六港口已寫入 2025-03-19
2025-05-12 16:17:43,145 INFO | POST OK 2025-03-19 -> insert_success
2025-05-12 16:17:43,145 INFO | CPC(2025-03-20) 已寫入 2025-03-19
2025-05-12 16:18:53,907 INFO | POST OK 2025-03-20 -> insert_success
2025-05-12 16:18:53,907 INFO | 六港口已寫入 2025-03-20
2025-05-12 16:18:59,110 INFO | POST OK 2025-03-20 -> insert_success
2025-05-12 16:18:59,110 INFO | CPC(2025-03-21) 已寫入 2025-03-20
2025-05-12 16:19:16,743 INFO | POST OK 2025-03-21 -> insert_success
2025-05-12 16:19:16,743 INFO | 六港口已寫入 2025-03-21
2025-05-12 16:19:21,930 INFO | POST OK 2025-03-21 -> insert_success
2025-05-12 16:19:21,930 INFO | CPC(2025-03-24) 已寫入 2025-03-21
2025-05-12 16:19:30,938 INFO | 2025-03-22 無六港口報價，跳過
2025-05-12 16:19:30,977 INFO | 2025-03-23 無六港口報價，跳過
2025-05-12 16:19:31,106 INFO | POST OK 2025-03-24 -> insert_success
2025-05-12 16:19:31,106 INFO | 六港口已寫入 2025-03-24
2025-05-12 16:19:36,293 INFO | POST OK 2025-03-24 -> insert_success
2025-05-12 16:19:36,293 INFO | CPC(2025-03-25) 已寫入 2025-03-24
2025-05-12 16:19:49,758 INFO | POST OK 2025-03-25 -> insert_success
2025-05-12 16:19:49,758 INFO | 六港口已寫入 2025-03-25
2025-05-12 16:19:54,936 INFO | POST OK 2025-03-25 -> insert_success
2025-05-12 16:19:54,936 INFO | CPC(2025-03-26) 已寫入 2025-03-25
2025-05-12 16:23:08,630 INFO | POST OK 2025-03-26 -> insert_success
2025-05-12 16:23:08,630 INFO | 六港口已寫入 2025-03-26
2025-05-12 16:23:13,864 INFO | POST OK 2025-03-26 -> insert_success
2025-05-12 16:23:13,864 INFO | CPC(2025-03-27) 已寫入 2025-03-26
2025-05-12 16:23:24,174 INFO | POST OK 2025-03-27 -> insert_success
2025-05-12 16:23:24,175 INFO | 六港口已寫入 2025-03-27
2025-05-12 16:23:29,372 INFO | POST OK 2025-03-27 -> insert_success
2025-05-12 16:23:29,372 INFO | CPC(2025-03-28) 已寫入 2025-03-27
2025-05-12 16:24:15,398 INFO | POST OK 2025-03-28 -> insert_success
2025-05-12 16:24:15,411 INFO | 六港口已寫入 2025-03-28
2025-05-12 16:24:20,605 INFO | POST OK 2025-03-28 -> insert_success
2025-05-12 16:24:20,605 INFO | CPC(2025-04-01) 已寫入 2025-03-28
2025-05-12 16:25:56,890 INFO | 2025-03-29 無六港口報價，跳過
2025-05-12 16:25:56,929 INFO | 2025-03-30 無六港口報價，跳過
2025-05-12 16:25:56,958 INFO | 2025-03-31 無六港口報價，跳過
2025-05-12 16:25:57,093 INFO | POST OK 2025-04-01 -> insert_success
2025-05-12 16:25:57,093 INFO | 六港口已寫入 2025-04-01
2025-05-12 16:26:02,295 INFO | POST OK 2025-04-01 -> insert_success
2025-05-12 16:26:02,295 INFO | CPC(2025-04-02) 已寫入 2025-04-01
2025-05-12 16:26:33,425 INFO | POST OK 2025-04-02 -> insert_success
2025-05-12 16:26:33,425 INFO | 六港口已寫入 2025-04-02
2025-05-12 16:26:38,654 INFO | POST OK 2025-04-02 -> insert_success
2025-05-12 16:26:38,654 INFO | CPC(2025-04-03) 已寫入 2025-04-02
2025-05-12 16:27:13,561 INFO | POST OK 2025-04-03 -> insert_success
2025-05-12 16:27:13,562 INFO | 六港口已寫入 2025-04-03
2025-05-12 16:27:18,762 INFO | POST OK 2025-04-03 -> insert_success
2025-05-12 16:27:18,762 INFO | CPC(2025-04-04) 已寫入 2025-04-03
2025-05-12 16:27:42,325 INFO | POST OK 2025-04-04 -> insert_success
2025-05-12 16:27:42,325 INFO | 六港口已寫入 2025-04-04
2025-05-12 16:27:47,556 INFO | POST OK 2025-04-04 -> insert_success
2025-05-12 16:27:47,557 INFO | CPC(2025-04-07) 已寫入 2025-04-04
2025-05-12 16:28:01,258 INFO | 2025-04-05 無六港口報價，跳過
2025-05-12 16:28:01,297 INFO | 2025-04-06 無六港口報價，跳過
2025-05-12 16:28:01,459 INFO | POST OK 2025-04-07 -> insert_success
2025-05-12 16:28:01,460 INFO | 六港口已寫入 2025-04-07
2025-05-12 16:28:06,662 INFO | POST OK 2025-04-07 -> insert_success
2025-05-12 16:28:06,663 INFO | CPC(2025-04-08) 已寫入 2025-04-07
2025-05-12 16:50:10,479 INFO | POST OK 2025-04-08 -> insert_success
2025-05-12 16:50:10,479 INFO | 六港口已寫入 2025-04-08
2025-05-12 16:50:18,808 INFO | POST OK 2025-04-08 -> insert_success
2025-05-12 16:50:18,808 INFO | CPC(2025-04-09) 已寫入 2025-04-08
2025-05-12 16:51:14,426 INFO | POST OK 2025-04-09 -> insert_success
2025-05-12 16:51:14,426 INFO | 六港口已寫入 2025-04-09
2025-05-12 16:51:19,612 INFO | POST OK 2025-04-09 -> insert_success
2025-05-12 16:51:19,612 INFO | CPC(2025-04-10) 已寫入 2025-04-09
2025-05-12 16:51:33,343 INFO | POST OK 2025-04-10 -> insert_success
2025-05-12 16:51:33,343 INFO | 六港口已寫入 2025-04-10
2025-05-12 16:51:38,555 INFO | POST OK 2025-04-10 -> insert_success
2025-05-12 16:51:38,555 INFO | CPC(2025-04-11) 已寫入 2025-04-10
2025-05-12 16:52:05,832 INFO | POST OK 2025-04-11 -> insert_success
2025-05-12 16:52:05,832 INFO | 六港口已寫入 2025-04-11
2025-05-12 16:52:14,086 INFO | POST OK 2025-04-11 -> insert_success
2025-05-12 16:52:14,086 INFO | CPC(2025-04-14) 已寫入 2025-04-11
2025-05-12 16:53:26,617 INFO | 2025-04-12 無六港口報價，跳過
2025-05-12 16:53:26,657 INFO | 2025-04-13 無六港口報價，跳過
2025-05-12 16:53:26,860 INFO | POST OK 2025-04-14 -> insert_success
2025-05-12 16:53:26,860 INFO | 六港口已寫入 2025-04-14
2025-05-12 16:53:32,082 INFO | POST OK 2025-04-14 -> insert_success
2025-05-12 16:53:32,082 INFO | CPC(2025-04-15) 已寫入 2025-04-14
2025-05-12 16:54:31,795 INFO | POST OK 2025-04-15 -> insert_success
2025-05-12 16:54:31,795 INFO | 六港口已寫入 2025-04-15
2025-05-12 16:54:36,989 INFO | POST OK 2025-04-15 -> insert_success
2025-05-12 16:54:37,005 INFO | CPC(2025-04-16) 已寫入 2025-04-15
2025-05-12 16:54:41,478 INFO | POST OK 2025-04-16 -> insert_success
2025-05-12 16:54:41,478 INFO | 六港口已寫入 2025-04-16
2025-05-12 16:54:46,727 INFO | POST OK 2025-04-16 -> insert_success
2025-05-12 16:54:46,743 INFO | CPC(2025-04-17) 已寫入 2025-04-16
2025-05-12 16:59:50,935 INFO | POST OK 2025-04-17 -> insert_success
2025-05-12 16:59:50,935 INFO | 六港口已寫入 2025-04-17
2025-05-12 16:59:56,131 INFO | POST OK 2025-04-17 -> insert_success
2025-05-12 16:59:56,131 INFO | CPC(2025-04-21) 已寫入 2025-04-17
2025-05-12 17:00:12,722 INFO | 2025-04-18 無六港口報價，跳過
2025-05-12 17:00:12,869 INFO | 2025-04-19 無六港口報價，跳過
2025-05-12 17:00:13,032 INFO | 2025-04-20 無六港口報價，跳過
2025-05-12 17:00:13,416 INFO | POST OK 2025-04-21 -> insert_success
2025-05-12 17:00:13,416 INFO | 六港口已寫入 2025-04-21
2025-05-12 17:00:18,599 INFO | POST OK 2025-04-21 -> insert_success
2025-05-12 17:00:18,599 INFO | CPC(2025-04-22) 已寫入 2025-04-21
2025-05-12 17:00:33,856 INFO | POST OK 2025-04-22 -> insert_success
2025-05-12 17:00:33,856 INFO | 六港口已寫入 2025-04-22
2025-05-12 17:00:39,055 INFO | POST OK 2025-04-22 -> insert_success
2025-05-12 17:00:39,055 INFO | CPC(2025-04-23) 已寫入 2025-04-22
2025-05-15 08:55:12,995 INFO | POST OK 2025-04-23 -> insert_success
2025-05-15 08:55:12,995 INFO | 六港口已寫入 2025-04-23
2025-05-15 08:55:18,206 INFO | POST OK 2025-04-23 -> insert_success
2025-05-15 08:55:18,206 INFO | CPC(2025-04-24) 已寫入 2025-04-23
2025-05-16 08:38:42,051 INFO | POST OK 2025-04-24 -> insert_success
2025-05-16 08:38:42,053 INFO | 六港口已寫入 2025-04-24
2025-05-16 08:38:47,255 INFO | POST OK 2025-04-24 -> insert_success
2025-05-16 08:38:47,255 INFO | CPC(2025-04-25) 已寫入 2025-04-24
2025-05-16 08:39:54,883 INFO | POST OK 2025-04-25 -> insert_success
2025-05-16 08:39:54,884 INFO | 六港口已寫入 2025-04-25
2025-05-16 08:40:00,084 INFO | POST OK 2025-04-25 -> insert_success
2025-05-16 08:40:00,084 INFO | CPC(2025-04-28) 已寫入 2025-04-25
2025-05-16 10:00:24,200 INFO | 2025-04-26 無六港口報價，跳過
2025-05-16 10:00:24,234 INFO | 2025-04-27 無六港口報價，跳過
2025-05-16 10:00:24,390 INFO | POST OK 2025-04-28 -> insert_success
2025-05-16 10:00:24,390 INFO | 六港口已寫入 2025-04-28
2025-05-16 10:00:29,593 INFO | POST OK 2025-04-28 -> insert_success
2025-05-16 10:00:29,593 INFO | CPC(2025-04-29) 已寫入 2025-04-28
2025-05-16 10:00:53,635 INFO | POST OK 2025-04-29 -> insert_success
2025-05-16 10:00:53,635 INFO | 六港口已寫入 2025-04-29
2025-05-16 10:00:58,822 INFO | POST OK 2025-04-29 -> insert_success
2025-05-16 10:00:58,822 INFO | CPC(2025-04-30) 已寫入 2025-04-29
2025-05-16 10:01:24,474 INFO | POST OK 2025-04-30 -> insert_success
